r_kpc,rho_total,rho_UV,rho_MID,rho_IR,M3D_total_Msun,M3D_UV_Msun,M3D_MID_Msun,M3D_IR_Msun,V_circ_km_s
124.17415519399248,104002.69458599163,-0.0035782652182319674,2417.1506782346655,101585.54748602219,2267539202561.098,-38848669.63512275,222258474891.14813,2045319576339.585,280.24764540616155
124.4244055068836,103585.767478755,-0.0035495646078734368,2402.5954084423706,101183.17561987725,2272582256594.3164,-38848842.79448114,222375563240.86508,2050245542196.2458,280.2768293927305
124.67465581977471,103171.33142525013,-0.003521151174306687,2388.1567670695986,100783.1781793317,2277625359233.426,-38849015.25869792,222492416331.12177,2055171791917.5627,280.3058961922744
124.92490613266582,102759.36670488972,-0.0034930214762508276,2373.833588302696,100385.5366096085,2282668509748.418,-38849187.031950615,222609035105.41235,2060098323830.0378,280.3348464823373
125.17515644555694,102349.8537910379,-0.0034651721204392934,2359.6247202842205,99990.2325359258,2287711707416.685,-38849358.118383385,222725420501.5666,2065025136273.237,280.363680935365
125.42540675844803,101942.77334873485,-0.003437599760855742,2345.5290249184104,99597.24776141619,2292754951522.938,-38849528.52210729,222841573451.79507,2069952227599.665,280.39240021875196
125.67565707133916,101538.10623245256,-0.003410301097983607,2331.5453776797426,99206.56426507392,2297798241359.128,-38849698.24720064,222957494882.7342,2074879596174.6409,280.421004994888
125.92590738423029,101135.83348388129,-0.0033832728780690277,2317.6726674245383,98818.16419972962,2302841576224.364,-38849867.297709346,223073185715.49014,2079807240376.1714,280.44949592120406
126.1761576971214,100735.9363297455,-0.0033565118923969163,2303.9097962055434,98432.02989005185,2307884955424.837,-38850035.67764721,223188646865.6832,2084735158594.8313,280.477873650218
126.42640801001252,100338.39617964986,-0.003330014976579899,2290.255679089442,98048.1438305754,2312928378273.742,-38850203.39099626,223303879243.49103,2089663349233.6423,280.5061388295795
126.67665832290362,99943.19462395401,-0.003303779009859757,2276.709243977253,97666.48868375577,2317971844091.202,-38850370.44170706,223418883753.69177,2094591810707.952,280.5342921021148
126.92690863579472,99550.31343167614,-0.0032778009144214157,2263.269431427539,97287.04727804952,2323015352204.1904,-38850536.833698995,223533661295.7066,2099520541445.3176,280.56233410587043
127.17715894868584,99159.73454842452,-0.0032520776547187965,2249.9351944824148,96909.80260601976,2328058901946.46,-38850702.570860624,223648212763.64203,2104449539885.3884,280.59026547415715
127.42740926157695,98771.44009435739,-0.0032266062368128444,2236.705498496269,96534.73782246736,2333102492658.464,-38850867.65704996,223762539046.3317,2109378804479.7893,280.6180868355928
127.67765957446808,98385.41236216939,-0.0032013837077209217,2223.5793209671633,96161.83624258594,2338146123687.289,-38851032.09609476,223876641027.37762,2114308333692.0076,280.64579881414517
127.9279098873592,98001.6338151055,-0.0031764071547777865,2210.5556513708807,95791.08134014177,2343189794386.5806,-38851195.89179282,223990519585.1913,2119238125997.281,280.6734020291743
128.17816020025032,97620.08708500143,-0.0031516737050077247,2197.633490997546,95422.4567456776,2348233504116.4707,-38851359.0479123,224104175593.0343,2124168179882.484,280.7008970954739
128.42841051314144,97240.75497034981,-0.0031271805245076827,2184.8118527907914,95055.94624473953,2353277252243.51,-38851521.56819198,224217609919.05832,2129098493846.02,280.7282846233128
128.67866082603254,96863.62043439242,-0.003102924817841065,2172.0897611894297,94691.5337761278,2358321038140.5977,-38851683.45634155,224330823426.34503,2134029066397.709,280.7555652184761
128.92891113892367,96488.66660323783,-0.003078903827442256,2159.466251971561,94329.20343017009,2363364861186.914,-38851844.71604191,224443816972.94562,2138959896058.6846,280.7827394823051
129.17916145181476,96115.87676400357,-0.003055114833031354,2146.940372101117,93968.93944701728,2368408720767.8496,-38852005.35094542,224556591411.91946,2143890981361.2812,280.8098080117377
129.4294117647059,95745.2343629832,-0.0030315551510391617,2134.5111795767452,93610.72621496161,2373452616274.9443,-38852165.36467621,224669147591.37323,2148822320848.936,280.8367713993479
129.679662077597,95376.7230038377,-0.0030082221340419955,2122.1777432830518,93254.54826877678,2378496547105.8145,-38852324.76083042,224781486354.49872,2153753913076.0767,280.863630233385
129.9299123904881,95010.32644581019,-0.0029851131702064273,2109.9391428441,92900.39028807926,2383540512664.093,-38852483.54297649,224893608539.61108,2158685756608.0244,280.89038509781176
130.18016270337924,94646.02860196475,-0.00296222568274354,2097.794468479191,92548.23709571124,2388584512359.3613,-38852641.71465543,225005514980.18616,2163617850020.8906,280.9170365723438
130.43041301627034,94283.81353744816,-0.0029395571293724964,2085.7428208608285,92198.07365614446,2393628545607.09,-38852799.27938107,225117206504.89764,2168550191901.4722,280.9435852324867
130.68066332916146,93923.665467774,-0.0029171050017934566,2073.7833109748585,91849.88507390414,2398672611828.5723,-38852956.24064031,225228683937.65417,2173482780847.1592,280.97003164957385
130.93091364205256,93565.56875712986,-0.0028948668251694808,2061.9150599827617,91503.65659201393,2403716710450.8623,-38853112.60189341,225339948097.6354,2178415615465.8296,280.9963763908034
131.18116395494368,93209.50791670626,-0.002872840157617297,2050.13719908602,91159.3735904604,2408760840906.717,-38853268.36657422,225450999799.3285,2183348694375.7554,281.0226200192752
131.4314142678348,92855.46760304757,-0.002851022589706744,2038.4488693925612,90817.0215846776,2413805002634.5303,-38853423.53809044,225561839852.56357,2188282016205.505,281.0487630940272
131.6816645807259,92503.4326164243,-0.002829411743968813,2026.849221785224,90476.58622405081,2418849195078.2764,-38853578.11982384,225672469062.54938,2193215579593.8477,281.07480617007104
131.93191489361703,92153.38789922628,-0.002808005274412025,2015.3374167922125,90138.05329043933,2423893417687.454,-38853732.11513058,225782888229.90826,2198149383189.6616,281.10074979842824
132.18216520650813,91805.31853437734,-0.0027868008660470183,2003.9126244595193,89801.40869671869,2428937669917.0195,-38853885.527341366,225893098150.71106,2203083425651.836,281.12659452616487
132.43241551939926,91459.20974376978,-0.0027657962344192657,1992.574024225258,89466.63848534075,2433981951227.337,-38854038.35976174,226003099616.51132,2208017705649.1855,281.1523408964268
132.68266583229035,91115.04688671956,-0.0027449891251495567,1981.3208047959076,89133.72882691277,2439026261084.116,-38854190.6156723,226112893414.37964,2212952221860.352,281.1779894484739
132.93291614518148,90772.8154584411,-0.0027243773134824245,1970.152164024394,88802.66601879401,2444070598958.3594,-38854342.29832895,226222480326.93732,2217886972973.72,281.2035407177146
133.1831664580726,90432.50108854227,-0.002703958603842053,1959.067308790028,88473.43648371084,2449114964326.303,-38854493.41096312,226331861132.38986,2222821957687.324,281.2289952357391
133.4334167709637,90094.08953953785,-0.0026837308293957097,1948.0654548802154,88146.02676838846,2454159356669.3643,-38854643.956782,226441036604.56018,2227757174708.761,281.2543535303533
133.68366708385483,89757.56670538272,-0.002663691851624499,1937.1458268739484,87820.42354220062,2459203775474.088,-38854793.938968755,226550007512.92142,2232692622755.1055,281.27961612561177
133.93391739674593,89422.91861002384,-0.002643839559901351,1926.3076580270397,87496.61359583636,2464248220232.088,-38854943.36068277,226658774622.6294,2237628300552.819,281.3047835418503
134.18416770963705,89090.13140597026,-0.002624171871076014,1915.5501901590508,87174.58383998308,2469292690439.999,-38855092.22505987,226767338694.55505,2242564206837.6694,281.3298562957185
134.43441802252818,88759.19137288193,-0.0026046867290670447,1904.8726735419161,86854.32130402674,2474337185599.4233,-38855240.535212494,226875700485.31613,2247500340354.6426,281.3548349002119
134.68466833541927,88430.08491617625,-0.0025853821044605233,1894.2743667902132,86535.81313476813,2479381705216.875,-38855388.29422999,226983860747.30902,2252436699857.8604,281.37971986470353
134.9349186483104,88102.79856565199,-0.002566255994115534,1883.7545367530493,86219.04659515493,2484426248803.7344,-38855535.505178764,227091820228.74005,2257373284110.5,281.40451169497544
135.1851689612015,87777.31897413149,-0.0025473064207761375,1873.3124584075674,85904.00906303035,2489470815876.192,-38855682.171102524,227199579673.65643,2262310091884.707,281.4292108932499
135.43541927409262,87453.63291611923,-0.0025285314326897916,1862.9474147539981,85590.68802989666,2494515405955.203,-38855828.29502249,227307139821.97717,2267247121961.5215,281.45381795822004
135.68566958698372,87131.72728647802,-0.0025099291032321595,1852.6586967122817,85279.07109969485,2499560018566.434,-38855973.87993757,227414501409.52356,2272184373130.791,281.47833338508025
135.93591989987485,86811.58909912134,-0.0024914975305379695,1842.4456030201866,84969.14598759868,2504604653240.2173,-38856118.9288246,227521665168.0492,2277121844191.097,281.5027576655566
136.18617021276597,86493.20548572278,-0.0024732348371380836,1832.3074401329438,84660.90051882467,2509649309511.4995,-38856263.444638565,227628631825.27014,2282059533949.674,281.5270912879364
136.43642052565707,86176.56369444114,-0.002455139169602522,1822.243522124337,84354.32262745597,2514693986919.795,-38856407.430312715,227735402104.89432,2286997441222.3306,281.55133473709805
136.6866708385482,85861.65108866182,-0.002437208698189326,1812.2531705892409,84049.40035528128,2519738685009.14,-38856550.88875886,227841976726.65118,2291935564833.378,281.5754884945399
136.9369211514393,85548.45514575415,-0.0024194416164992024,1802.335714547591,83746.12185064818,2524783403328.045,-38856693.82286751,227948356406.3206,2296873903615.5474,281.5995530384096
137.18717146433042,85236.96345584383,-0.002401836141135735,1792.4904903497388,83444.47536733023,2529828141429.4478,-38856836.23550809,228054541855.76178,2301812456409.9214,281.62352884353254
137.43742177722154,84927.16372060125,-0.002384390511371371,1782.716841583196,83144.44926340856,2534872898870.668,-38856978.12952912,228160533782.94186,2306751222065.8555,281.64741638144005
137.68767209011264,84619.0437520445,-0.0023671029888185625,1773.014118980722,82846.03200016677,2539917675213.363,-38857119.50775841,228266332891.96423,2311690199440.9062,281.671216120398
137.93792240300377,84312.59147135742,-0.002349971857106506,1763.3816803297464,82549.21214099953,2544962470023.4824,-38857260.37300325,228371939883.09656,2316629387400.759,281.69492852543397
138.18817271589486,84007.79490772246,-0.0023329954215629903,1753.8188903831074,82253.97835033477,2550007282871.2246,-38857400.7280506,228477355452.79865,2321568784819.1543,281.7185540583653
138.438423028786,83704.64219716778,-0.0023161720089014716,1744.3251207710655,81960.31939256872,2555052113330.994,-38857540.57566726,228582580293.74994,2326508390577.82,281.74209317782595
138.6886733416771,83403.12158142905,-0.00229949996691326,1734.8997499146012,81668.22413101442,2560096960981.3545,-38857679.918600075,228687615094.8769,2331448203566.396,281.7655463392937
138.9389236545682,83103.22140682465,-0.0022829776641645027,1725.5421629399439,81377.68152686238,2565141825404.9917,-38857818.759576075,228792460541.38004,2336388222682.371,281.7889139951167
139.18917396745934,82804.93012314565,-0.00226660348969829,1716.2517515943402,81088.6806381548,2570186706188.6675,-38857957.10130271,228897117314.76068,2341328446831.008,281.81219659454
139.43942428035044,82508.23628255863,-0.0022503758527413873,1707.027914163025,80801.21061877145,2575231602923.1787,-38858094.946467966,229001586092.84766,2346268874925.2773,281.8353945837317
139.68967459324156,82213.12853852236,-0.0022342931824157614,1697.8700553873753,80515.26071742817,2580276515203.3193,-38858232.29774058,229105867549.82355,2351209505885.793,281.8585084058089
139.93992490613266,81919.59564471814,-0.0022183539274547174,1688.777586384242,80230.82027668782,2585321442627.8335,-38858369.157770194,229209962356.25085,2356150338640.74,281.8815385008631
140.1901752190238,81627.6264539923,-0.0022025565559236127,1679.7499245664242,79947.87873198243,2590366384799.3833,-38858505.529187545,229313871179.09778,2361091372125.8154,281.90448530598593
140.4404255319149,81337.20991731306,-0.002186899554945,1670.7864935642842,79666.42561064832,2595411341324.5015,-38858641.414604604,229417594681.76398,2366032605284.1523,281.9273492552941
140.690675844806,81048.33508273843,-0.002171381430428103,1661.8867231484605,79386.4505309714,2600456311813.557,-38858776.81661475,229521133524.10593,2370974037066.268,281.95013077995435
140.9409261576971,80760.99109439827,-0.0021560007068027855,1653.0500491536927,79107.94320124529,2605501295880.7153,-38858911.73779296,229624488362.4621,2375915666429.991,281.972830308208
141.19117647058823,80475.16719148768,-0.0021407559267575317,1644.275913403714,78830.89341883989,2610546293143.899,-38859046.180695966,229727659849.67795,2380857492340.402,281.99544826539557
141.44142678347936,80190.8527072733,-0.002125645650981806,1635.5637636372146,78555.29106928174,2615591303224.749,-38859180.14786237,229830648635.1306,2385799513769.7666,282.01798507398064
141.69167709637046,79908.0370681112,-0.002110668457912292,1626.9130534348376,78281.12612534482,2620636325748.5894,-38859313.64181287,229933455364.75342,2390741729697.478,282.040441153574
141.94192740926158,79626.70979247689,-0.002095822943483235,1618.3232421472105,78008.38864615263,2625681360344.3896,-38859446.66505037,230036080681.06036,2395684139109.994,282.06281692095735
142.1921777221527,79346.86049000721,-0.002081107720880829,1609.7937948239878,77737.06877629094,2630726406644.726,-38859579.22006018,230138525223.16995,2400626741000.7764,282.08511279010645
142.4424280350438,79068.47886055328,-0.0020665214203013007,1601.3241821438883,77467.15674493082,2635771464285.7476,-38859711.3093101,230240789626.82928,2405569534370.228,282.1073291722148
142.69267834793493,78791.55469324558,-0.0020520626887129078,1592.9138803457056,77198.64286496256,2640816532907.1406,-38859842.93525066,230342874524.43762,2410512518225.6387,282.1294664757163
142.94292866082603,78516.07786556966,-0.002037730189621673,1584.5623711603002,76931.51753213955,2645861612152.09,-38859974.100315206,230444780545.0699,2415455691581.12,282.1515251063082
143.19317897371715,78242.03834245323,-0.002023522602840743,1576.2691417435167,76665.77122423232,2650906701667.247,-38860104.80692009,230546508314.4999,2420399053457.554,282.1735054669734
143.44342928660828,77969.42617536441,-0.002009438624263367,1568.033684610061,76401.39450019297,2655951801102.6943,-38860235.05746478,230648058455.2235,2425342602882.529,282.1954079580032
143.69367959949938,77698.2315014202,-0.001995476965639559,1559.8554975682785,76138.37799932889,2660996910111.91,-38860364.854332045,230749431586.48126,2430286338890.2837,282.21723297701897
143.9439299123905,77428.44454250619,-0.0019816363543559857,1551.7340836558426,75876.71244048669,2666042028351.7373,-38860494.19988809,230850628324.2813,2435230260521.6562,282.2389809189944
144.1941802252816,77160.05560440646,-0.001967915533219528,1543.668951076342,75616.38862124566,2671087155482.3447,-38860623.09648267,230951649281.42166,2440174366824.0195,282.2606521762769
144.44443053817272,76893.05507594395,-0.0019543132602440907,1535.6596131367337,75357.39741712048,2676132291167.1997,-38860751.54644929,231052495067.51263,2445118656851.2334,282.28224713860925
144.69468085106382,76627.43342813112,-0.0019408283084407416,1527.705588185672,75099.72978077375,2681177435073.0312,-38860879.55210526,231153166288.99878,2450063129663.585,282.303766193151
144.94493116395495,76363.18121333042,-0.0019274594656110919,1519.8063995526736,74843.37674123721,2686222586869.802,-38861007.11575195,231253663549.18073,2455007784327.7373,282.325209724499
145.19518147684607,76100.28906442507,-0.00191420553414389,1511.9615754881365,74588.32940314247,2691267746230.669,-38861134.23967482,231353987448.2371,2459952619916.672,282.3465781147091
145.44543178973717,75838.74769399954,-0.0019010653308147855,1504.1706491041703,74334.5789459607,2696312912831.959,-38861260.92614361,231454138583.24573,2464897635509.6396,282.36787174331585
145.6956821026283,75578.54789352944,-0.0018880376865890818,1496.43315831624,74082.11662325088,2701358086353.134,-38861387.177412465,231554117548.20526,2469842830192.1064,282.38909098735365
145.9459324155194,75319.68053258151,-0.0018751214464276566,1488.7486457856187,73830.93376191733,2706403266476.76,-38861512.99572008,231653924934.05612,2474788203055.6997,282.4102362213769
146.19618272841052,75062.13655802234,-0.0018623154690957857,1481.1166588626118,73581.02176147519,2711448452888.4775,-38861638.383289814,231753561328.70145,2479733753198.159,282.4313078174798
146.44643304130162,74805.90699323727,-0.0018496186269748782,1473.5367495305711,73332.37209332532,2716493645276.9697,-38861763.34232983,231853027317.028,2484679479723.284,282.45230614531647
146.69668335419274,74550.98293735752,-0.001837029805877159,1466.0084743506577,73084.97630003667,2721538843333.9346,-38861887.87503322,231952323480.92673,2489625381740.883,282.47323157212054
146.94693366708387,74297.35556449712,-0.0018245479048631479,1458.5313944073694,72838.82599463765,2726584046754.0527,-38862011.983578146,232051450399.31305,2494571458366.7236,282.49408446272463
147.19718397997497,74045.01612299832,-0.0018121718360619632,1451.1050752547978,72593.91285991536,2731629255234.959,-38862135.670127936,232150408648.14728,2499517708722.4824,282.5148651795797
147.4474342928661,73793.95593468603,-0.0017999005244942285,1443.7290868636155,72350.22864772294,2736674468477.217,-38862258.93683126,232249198800.4547,2504464131935.699,282.53557408277436
147.6976846057572,73544.16639413101,-0.0017877329078979285,1436.4030035687895,72107.76517829513,2741719686184.282,-38862381.785822205,232347821426.3453,2509410727139.7227,282.5562115300534
147.94793491864831,73295.63896792127,-0.0017756679365566416,1429.1264040179844,71866.51433957122,2746764908062.482,-38862504.21922043,232446277093.03375,2514357493473.668,282.5767778768368
148.19818523153944,73048.3651939425,-0.0017637045731305112,1421.8988711206798,71626.4680865264,2751810133820.9824,-38862626.239131264,232544566364.8587,2519304430082.3633,282.59727347623846
148.44843554443054,72802.3366806664,-0.0017518417924897714,1414.7199919979596,71387.61844051022,2756855363171.7627,-38862747.847645864,232642689803.30252,2524251536116.3076,282.6176986790844
148.69868585732166,72557.54510644739,-0.001740078581550817,1407.589357932979,71149.95748859299,2761900595829.586,-38862869.046841286,232740647967.01025,2529198810731.623,282.638053833931
148.94893617021276,72313.98221882759,-0.0017284139391146023,1400.506564322103,70913.47738291942,2766945831511.9746,-38862989.83878063,232838441411.80884,2534146253090.005,282.65833928708315
149.1991864831039,72071.63983384962,-0.0017168468757076233,1393.4712106266877,70678.17034006982,2771991069939.1816,-38863110.22551316,232936070690.726,2539093862358.6807,282.67855538261216
149.44943679599498,71830.50983537764,-0.0017053764134252935,1386.4829003255195,70444.02864042853,2777036310834.1626,-38863230.20907442,233033536354.00912,2544041637710.3623,282.69870246237343
149.6996871088861,71590.58417442554,-0.001694001585777504,1379.541240867876,70211.04462755925,2782081553922.5537,-38863349.791486345,233130838949.14362,2548989578323.2017,282.718780866024
149.94993742177724,71351.85486849389,-0.0016827214375366682,1372.645843627225,69979.2107075881,2787126798932.641,-38863468.97475734,233227979020.87152,2553937683380.744,282.7387909310401
150.20018773466833,71114.31400091348,-0.0016715350245880174,1365.796323855531,69748.51934859298,2792172045595.3374,-38863587.76088247,233324957111.20996,2558885952071.8887,282.758732992734
150.45043804755946,70877.95372019695,-0.0016604414137820313,1358.9923006381698,69518.96308000019,2797217293644.1567,-38863706.151843496,233421773759.46893,2563834383590.84,282.7786073842716
150.70068836045056,70642.7662393979,-0.001649439682789143,1352.233396849448,69290.53449198813,2802262542815.1875,-38863824.14960902,233518429502.26956,2568782977137.068,282.798414436689
150.95093867334168,70408.74383547674,-0.0016385289199566094,1345.5192391086991,69063.22623489695,2807307792847.0713,-38863941.75613461,233614924873.56195,2573731731915.2656,282.81815447890926
151.2011889862328,70175.87884867455,-0.0016277082241674993,1338.8494577369752,68837.0310186458,2812353043480.9717,-38864058.973362856,233711260404.6427,2578680647135.3027,282.8378278377591
151.4514392991239,69944.16368189351,-0.0016169767047017815,1332.2236867142958,68611.94161215592,2817398294460.5566,-38864175.80322353,233807436624.1726,2583629722012.1875,282.8574348379855
151.70168961201503,69713.59080008448,-0.001606333481099387,1325.6415636374675,68387.9508427805,2822443545531.9707,-38864292.247633666,233903454058.19406,2588578955766.0244,282.87697580227166
151.95193992490613,69484.15272964172,-0.0015957776830254624,1319.1027296784603,68165.05159574094,2827488796443.8115,-38864408.30849767,233999313230.1482,2593528347621.9717,282.8964510512532
152.20219023779725,69255.84205780432,-0.0015853084501374205,1312.6068295433224,67943.23681356944,2832534046947.108,-38864523.98770741,234095014660.89227,2598477896810.2036,282.9158609035344
152.45244055068835,69028.6514320644,-0.0015749249319541307,1306.1535114316443,67722.4994955577,2837579296795.293,-38864639.28714235,234190558868.71622,2603427602565.8643,282.9352056757038
152.70269086357948,68802.57355958202,-0.0015646262877268766,1299.7424269965418,67502.83269721176,2842624545744.1855,-38864754.20866963,234285946369.35992,2608377464129.0347,282.9544856823501
152.9529411764706,68577.60120660673,-0.0015544116863123402,1293.373231305173,67284.22952971325,2847669793551.9634,-38864868.75414417,234381177676.02972,2613327480744.6885,282.97370123607743
153.2031914893617,68353.7271979056,-0.0015442803060473607,1287.0455827997641,67066.68315938614,2852715039979.142,-38864982.92540876,234476253299.41495,2618277651662.653,282.99285264752103
153.45344180225285,68130.94441619756,-0.0015342313346255463,1280.7591432591391,66850.18680716975,2857760284788.554,-38865096.72429418,234571173747.7044,2623227976137.5747,283.0119402253624
153.70369211514392,67909.24580159457,-0.0015242639689757235,1274.5135777607654,66634.73374809777,2862805527745.3223,-38865210.15261928,234665939526.60272,2628178453428.8726,283.03096427634443
153.95394242803505,67688.62435104807,-0.001514377415142091,1268.3085546432685,66420.31731078222,2867850768616.8447,-38865323.21219109,234760551139.34644,2633129082800.7114,283.0499251052863
154.20419274092615,67469.07311780288,-0.0015045708881662595,1262.1437454694567,66206.93087690431,2872896007172.7666,-38865435.90480491,234855009086.72003,2638079863521.9517,283.0688230150986
154.45444305381727,67250.58521085622,-0.0014948436119707857,1256.0188249898051,65994.56788071003,2877941243184.962,-38865548.232244395,234949313867.0719,2643030794866.1226,283.0876583067977
154.7046933667084,67033.15379442314,-0.0014851948192446322,1249.933471106426,65783.22180851153,2882986476427.511,-38865660.19628167,235043465976.33008,2647981876111.378,283.1064312795206
154.9549436795995,66816.77208740808,-0.0014756237513301178,1243.887364837493,65572.88619819435,2888031706676.681,-38865771.79867741,235137465908.0179,2652933106540.462,283.1251422305393
155.20519399249062,66601.43336288183,-0.001466129658111604,1237.8801902821274,65363.55463872936,2893076933710.9043,-38865883.04118093,235231314153.26953,2657884485440.6763,283.14379145527494
155.45544430538172,66387.13094756474,-0.0014567117979057238,1231.9116345857421,65155.22076969079,2898122157310.7563,-38865993.925530285,235325011200.8453,2662836012103.837,283.16237924731223
155.70569461827284,66173.85822131544,-0.0014473694373532242,1225.9813879058165,64947.87828077907,2903167377258.9395,-38866104.453452356,235418557537.1471,2667787685826.246,283.1809058984135
155.95594493116397,65961.60861662534,-0.0014381018513124411,1220.0891433781246,64741.52091134907,2908212593340.257,-38866214.62666294,235511953646.2334,2672739505908.6504,283.1993716985324
156.20619524405507,65750.3756181186,-0.0014289083227540893,1214.2345970833871,64536.14244994354,2913257805341.5977,-38866324.44686683,235605200009.8344,2677691471656.2104,283.21777693582794
156.4564455569462,65540.15276205762,-0.001419788142657842,1208.4174480143492,64331.73673383142,2918303013051.916,-38866433.91575793,235698297107.36688,2682643582378.465,283.23612189667796
156.7066958698373,65330.93363585416,-0.001410740609910193,1202.637398043284,64128.29764855149,2923348216262.2085,-38866543.03501931,235791245415.9489,2687595837389.295,283.2544068656929
156.95694618272842,65122.7118775855,-0.0014017650312038619,1196.8941518899023,63925.81912746063,2928393414765.5,-38866651.806323305,235884045410.4146,2692548236006.892,283.27263212572916
157.20719649561954,64915.48117551635,-0.0013928607209386058,1191.1874170896776,63724.29515128739,2933438608356.8203,-38866760.2313316,235976697563.32883,2697500777553.723,283.29079795790227
157.45744680851064,64709.2352676256,-0.001384027001123471,1185.5169039625691,63523.71974769003,2938483796833.1855,-38866868.311695345,236069202345.00125,2702453461356.496,283.30890464160024
157.70769712140176,64503.96794113855,-0.001375263201280429,1179.8823255821394,63324.08699081961,2943528979993.584,-38866976.04905517,236161560223.50107,2707406286746.132,283.3269524544966
157.95794743429286,64299.67303206406,-0.0013665686583494057,1174.2833977450696,63125.391000887656,2948574157638.9497,-38867083.445041314,236253771664.67096,2712359253057.7236,283.3449416725634
158.208197747184,64096.3444247368,-0.0013579427165945556,1168.7198389410507,62927.625943738465,2953619329572.153,-38867190.50127374,236345837132.14133,2717312359630.5127,283.3628725700838
158.45844806007509,63893.97605136459,-0.0013493847275120627,1163.1913703230648,62730.78603042625,2958664495597.974,-38867297.21936213,236437757087.34415,2722265605807.8496,283.3807454196652
158.7086983729662,63692.561891580546,-0.0013408940497390198,1157.6977156780301,62534.86551679656,2963709655523.0923,-38867403.600906044,236529531989.527,2727218990937.166,283.39856049225153
158.95894868585734,63492.0959720001,-0.0013324700489637784,1152.2386013978244,62339.85870307232,2968754809156.0625,-38867509.64749495,236621162295.76672,2732172514369.9434,283.4163180571358
159.20919899874843,63292.572365782995,-0.001324112097837447,1146.8137564506662,62145.759933444424,2973799956307.3003,-38867615.36070833,236712648460.9831,2737126175461.678,283.43401838197275
159.45944931163956,63093.98519219976,-0.0013158195758867222,1141.422912352856,61952.563595666485,2978845096789.066,-38867720.74211576,236803990937.95242,2742079973571.856,283.4516617327908
159.70969962453066,62896.32861620311,-0.0013075918694278495,1136.0658031408743,61760.2641206541,2983890230415.443,-38867825.793276966,236895190177.32098,2747033908063.9155,283.4692483740042
159.95994993742178,62699.59684800374,-0.0012994283714819013,1130.742165343822,61568.85598208829,2988935357002.326,-38867930.51574192,236986246627.6183,2751987978305.2236,283.4867785684255
160.21020025031288,62503.78414265103,-0.001291328481691131,1125.4517379562135,61378.3336960233,2993980476367.399,-38868034.91105091,237077160735.2704,2756942183667.0396,283.504252577277
160.460450563204,62308.88479961787,-0.0012832916062366266,1120.1942624110989,61188.691820498374,2999025588330.1235,-38868138.9807346,237167932944.6131,2761896523524.491,283.52167066020303
160.71070087609513,62114.893162390246,-0.0012753171577569917,1114.9694825535282,60999.924955153874,3004070692711.718,-38868242.72631414,237258563697.90475,2766850997256.539,283.5390330752813
160.96095118898623,61921.80361806121,-0.0012674045552682344,1109.7771446143424,60812.02774085142,3009115789335.1416,-38868346.149301216,237349053435.33942,2771805604245.9517,283.55634007903484
161.21120150187735,61729.61059692893,-0.0012595532240847382,1104.6169971842849,60624.99485929787,3014160878025.084,-38868449.25119812,237439402595.05954,2776760343879.276,283.57359192644356
161.46145181476845,61538.30857209941,-0.0012517625957413744,1099.4887911884446,60438.821032673564,3019205958607.9404,-38868552.03349783,237529611613.16882,2781715215546.8047,283.5907888709553
161.71170212765958,61347.89205909317,-0.0012440321079166543,1094.392279861002,60253.501023264274,3024251030911.8022,-38868654.4976841,237619680923.7447,2786670218642.555,283.6079311644976
161.9619524405507,61158.35561545631,-0.0012363612043569776,1089.3272187202974,60069.02963309722,3029296094766.4385,-38868756.64523149,237709610958.85092,2791625352564.233,283.6250190574886
162.2122027534418,60969.69384037571,-0.0012287493348019018,1084.2933655442,59885.40170358084,3034341150003.281,-38868858.47760548,237799402148.5501,2796580616713.208,283.6420527988486
162.46245306633293,60781.901374298046,-0.0012211959549104357,1079.2904803457807,59702.61211514822,3039386196455.409,-38868959.996262506,237889054920.9159,2801536010494.4893,283.6590326360107
162.71270337922402,60594.972898553315,-0.0012137005261884774,1074.3183253492891,59520.65578690455,3044431233957.5337,-38869061.20265004,237978569702.04538,2806491533316.691,283.6759588149317
162.96295369211515,60408.903134981905,-0.0012062625159169997,1069.3766649664167,59339.527676278005,3049476262345.9844,-38869162.09820669,238067946916.07104,2811447184592.0117,283.69283158010336
163.21320400500625,60223.68684556603,-0.0011988813970814818,1064.4652657728593,59159.222778674564,3054521281458.6904,-38869262.68436222,238157186985.17303,2816402963736.2017,283.70965117456285
163.46345431789737,60039.318832064615,-0.0011915566483021941,1059.5838964851584,58979.73612713611,3059566291135.171,-38869362.96253763,238246290329.591,2821358870168.5425,283.72641783990343
163.7137046307885,59855.79393565253,-0.0011842877537653828,1054.7323279378325,58801.062792002456,3064611291216.5156,-38869462.934145264,238335257367.636,2826314903311.8135,283.74313181628526
163.9639549436796,59673.10703656322,-0.0011770742031555824,1049.9103330607809,58623.19788057664,3069656281545.3726,-38869562.600588806,238424088515.7022,2831271062592.271,283.7597933424454
164.21420525657072,59491.2530537352,-0.0011699154915886236,1045.1176868569662,58446.136536793725,3074701261965.9355,-38869661.96326341,238512784188.2788,2836227347439.62,283.77640265570864
164.46445556946182,59310.226944462505,-0.001162811119545714,1040.3541663803685,58269.87394089326,3079746232323.926,-38869761.02355571,238601344797.96136,2841183757286.9883,283.79295999199763
164.71470588235294,59130.02370404847,-0.0011557605928083714,1035.6195507142031,58094.40530909486,3084791192466.582,-38869859.78284396,238689770755.4635,2846140291570.9014,283.80946558584304
